24;360;0;780;20;67;126;35;697;1;77;0;450;0;0;0;1840662;986;969;122;487;390;829;822;1023;-3094;-872;10491;101;16;-1185;
24;365;0;778;20;67;126;32;697;1;77;0;450;0;0;0;1840672;980;962;126;476;397;843;821;1022;-59;-233;10518;196;497;-1288;
24;365;0;778;20;67;126;32;697;1;77;0;450;0;0;0;1840684;976;954;126;476;385;843;821;1023;-2038;-1864;10219;-20;-15;-1222;
24;365;0;778;20;67;126;32;697;1;77;0;450;0;0;0;1840694;980;946;128;478;385;843;821;1022;-1173;-263;8903;-24;566;-1317;
24;365;0;778;20;67;126;32;697;1;77;0;450;0;0;0;1840703;993;949;117;484;383;850;826;1013;-449;-563;10962;-103;21;-1188;
24;365;0;778;20;67;126;32;697;1;77;0;450;0;0;0;1840713;986;957;111;479;388;831;834;1019;-1591;-1127;10165;-91;77;-1219;
23;371;0;778;20;67;126;31;696;1;77;0;450;0;0;0;1840723;982;960;127;472;388;829;820;1023;-2809;-223;10592;-17;382;-1314;
23;371;0;778;20;67;126;31;696;1;77;0;450;0;0;0;1840733;980;962;118;478;385;843;821;1015;-1545;-1268;10387;-34;-66;-1248;
23;371;0;778;20;67;126;32;696;1;77;0;450;0;0;0;1840743;993;949;101;482;383;858;827;1013;122;453;9234;-167;548;-1265;
23;371;0;778;20;67;126;32;696;1;77;0;450;0;0;0;1840753;980;954;126;475;397;843;821;1022;-198;-720;10200;-72;23;-1228;
23;371;0;778;20;67;126;32;696;1;77;0;450;0;0;0;1840763;981;944;101;474;382;850;825;1013;-1239;70;10161;38;183;-1229;
23;379;0;782;20;67;126;32;696;1;77;0;450;0;0;0;1840773;1000;949;125;482;386;838;834;1005;556;256;9931;108;438;-1325;
23;379;0;782;20;67;126;32;696;1;77;0;450;0;0;0;1840783;993;951;101;480;383;862;827;1013;-183;-2245;10269;-73;-5;-1137;
22;378;0;783;20;67;126;31;696;1;77;0;450;0;0;0;1840793;980;962;126;475;385;841;821;1023;-690;451;9651;-184;477;-1220;
22;378;0;783;20;67;126;31;696;1;77;0;450;0;0;0;1840803;973;948;116;474;379;850;825;1013;-1352;233;10725;15;-6;-1239;
22;378;0;783;20;67;126;31;696;1;77;0;450;0;0;0;1840813;993;949;129;484;383;838;826;1005;-870;-2402;10434;14;180;-1187;
22;384;0;784;20;67;126;31;696;1;77;0;450;0;0;0;1840823;997;951;101;478;382;850;827;1013;-904;-869;8922;19;359;-1210;
22;384;0;784;20;67;126;31;696;1;77;0;450;0;0;0;1840833;1002;957;111;481;382;836;834;1007;-2773;-1252;11718;38;134;-1255;
22;389;0;786;20;67;126;31;696;1;77;0;450;0;0;0;1840843;990;969;122;481;389;829;822;1023;-878;903;9389;84;271;-1226;
22;389;0;786;20;67;126;31;696;1;77;0;450;0;0;0;1840854;1001;957;129;484;383;838;826;1005;-1105;-1222;9657;-146;157;-1157;
22;389;0;786;20;67;126;31;696;1;77;0;450;0;0;0;1840865;1001;957;129;484;383;838;840;1005;-911;-2378;10190;-38;480;-1124;
22;389;0;786;20;67;126;31;696;1;77;0;450;0;0;0;1840874;980;962;126;475;385;841;821;1023;-333;-643;9916;-49;237;-1195;
22;389;0;786;20;67;126;31;696;1;77;0;450;0;0;0;1840884;978;955;122;483;390;829;822;1023;-2075;463;11129;170;206;-1204;
22;393;0;800;20;67;126;31;696;1;77;0;450;0;0;0;1840896;981;950;116;475;379;842;825;1015;-433;-358;9915;-28;274;-1261;
22;393;0;800;20;67;126;31;696;1;77;0;450;0;0;0;1840904;973;950;116;474;379;842;829;1013;-1609;-1187;10743;72;476;-1299;
22;393;0;800;20;67;126;31;696;1;77;0;450;0;0;0;1840914;1001;957;121;482;383;838;834;1005;-1530;-69;10017;120;62;-1236;
22;398;0;806;20;67;126;31;696;1;77;0;450;0;0;0;1840924;981;962;117;478;381;843;829;1015;-357;-199;9302;-275;200;-1248;
22;398;0;806;20;67;126;31;696;1;77;0;450;0;0;0;1840934;993;949;117;484;383;850;834;1013;-2280;-522;9850;122;203;-1288;
22;402;0;811;20;67;126;32;696;1;77;0;450;0;0;0;1840944;996;960;116;474;379;842;829;1015;-1054;-2045;10175;-119;116;-1234;
22;402;0;811;20;67;126;32;697;1;77;0;450;0;0;0;1840954;1001;949;125;484;383;838;840;1005;-1523;673;9677;48;506;-1225;
22;402;0;811;20;67;126;32;697;1;77;0;450;0;0;0;1840964;986;957;122;489;390;829;838;1023;-1435;-320;10328;112;-21;-1185;
22;401;0;815;20;67;126;32;697;1;77;0;450;0;0;0;1840974;993;951;101;482;383;850;840;1013;-1925;-524;10522;73;267;-1216;
22;401;0;815;20;67;126;32;697;1;77;0;450;0;0;0;1840984;1000;957;107;480;382;836;834;1017;-1575;-372;9520;24;212;-1275;
22;406;0;811;20;67;126;32;697;1;77;0;450;0;0;0;1840994;990;969;123;477;389;829;822;1023;-2968;-1431;11482;-18;96;-1200;
22;406;0;811;20;67;126;32;697;1;77;0;450;0;0;0;1841004;980;962;118;477;393;843;829;1022;-831;-20;9087;-9;356;-1294;
22;406;0;811;20;67;126;32;697;1;77;0;450;0;0;0;1841014;993;949;133;478;383;858;835;1013;-2512;-1997;9194;-113;258;-1160;
22;409;0;804;20;67;126;30;697;1;77;0;450;0;0;0;1841024;1000;957;111;481;382;836;832;1005;-390;-1079;10531;70;284;-1267;
22;409;0;804;20;67;126;30;697;1;77;0;450;0;0;0;1841035;1002;957;107;479;386;837;834;1019;-1091;769;8733;-143;235;-1200;
22;410;0;795;20;67;126;30;697;1;77;0;450;0;0;0;1841044;983;962;126;475;397;843;829;1022;-1477;-409;10867;5;184;-1207;
22;410;0;795;20;67;126;30;697;1;77;0;450;0;0;0;1841054;982;943;127;472;388;829;823;1023;-1005;-1444;10135;-23;107;-1230;
22;410;0;795;20;67;126;30;697;1;77;0;450;0;0;0;1841064;1000;957;111;481;382;836;840;1007;-2089;-830;10316;158;513;-1277;
22;413;0;778;20;67;126;30;697;1;77;0;450;0;0;0;1841074;993;949;101;482;383;850;840;1013;-521;-576;10929;99;-13;-1254;
22;413;0;778;20;67;126;30;697;1;77;0;450;0;0;0;1841084;987;957;107;480;386;837;834;1019;-1558;-924;10478;-174;255;-1226;
21;419;0;773;20;67;126;30;697;1;77;0;450;0;0;0;1841094;990;968;127;473;388;829;823;1023;380;416;11133;280;247;-1060;
21;419;0;773;20;67;126;30;697;1;77;0;450;0;0;0;1841104;980;962;118;476;385;843;829;1014;-1151;-1845;9726;-198;62;-1176;
21;419;0;773;20;67;126;30;697;1;77;0;450;0;0;0;1841114;973;948;101;478;383;858;835;1013;-476;233;9277;-109;392;-1198;
22;419;0;772;20;67;126;29;695;1;77;0;450;0;0;0;1841125;980;946;118;478;385;843;829;1015;-1596;-6;10877;204;-2;-1262;
22;419;0;772;20;67;126;29;695;1;77;0;450;0;0;0;1841134;978;943;123;477;389;829;822;1023;-1349;-1674;10760;30;345;-1209;
22;420;0;774;20;67;126;31;695;1;77;0;450;0;0;0;1841145;993;949;109;482;383;850;840;1013;-897;-468;9482;-44;239;-1334;
22;420;0;774;20;67;126;31;695;1;77;0;450;0;0;0;1841154;981;950;101;474;383;850;831;1013;-3102;-243;11849;139;126;-1183;
22;420;0;774;20;67;126;31;695;1;77;0;450;0;0;0;1841164;1000;957;111;481;383;836;840;1005;-852;-870;9848;-30;152;-1249;
22;422;0;782;20;67;126;31;695;1;77;0;450;0;0;0;1841174;986;959;122;485;390;829;832;1023;-1327;-2024;8920;-61;373;-1149;
22;422;0;782;20;67;126;31;695;1;77;0;450;0;0;0;1841184;976;960;126;476;397;843;823;1022;-384;-410;10919;40;243;-1216;
22;424;0;785;20;67;126;30;696;1;77;0;450;0;0;0;1841196;978;943;122;488;390;829;832;1023;-1240;943;9886;-116;334;-1208;
22;424;0;785;20;67;126;30;696;1;77;0;450;0;0;0;1841205;973;950;116;478;379;843;829;1015;-2001;176;11330;31;194;-1171;
22;424;0;785;20;67;126;30;696;1;77;0;450;0;0;0;1841215;986;955;122;489;390;829;832;1023;-392;-1080;10207;-71;122;-1244;
22;423;0;788;20;67;126;31;696;1;77;0;450;0;0;0;1841225;993;951;117;484;383;850;840;1013;-742;-131;9934;138;500;-1243;
22;423;0;788;20;67;126;31;696;1;77;0;450;0;0;0;1841235;987;957;111;480;390;837;842;1023;-256;-186;10684;170;102;-1260;
23;426;0;792;20;67;126;31;696;1;77;0;450;0;0;0;1841245;981;962;116;478;381;843;829;1015;-265;-2069;10116;-302;225;-1486;
23;426;0;792;20;67;126;31;696;1;77;0;450;0;0;0;1841255;986;957;122;491;390;831;838;1023;-701;-322;10245;245;319;-1258;
23;426;0;792;20;67;126;31;696;1;77;0;450;0;0;0;1841265;976;954;126;475;385;841;821;1023;-2405;-2607;10506;28;79;-1158;
22;426;0;798;20;67;126;31;696;1;77;0;450;0;0;0;1841275;986;957;107;480;386;836;832;1019;-1804;-75;9650;-107;498;-1282;
22;426;0;798;20;67;126;31;696;1;77;0;450;0;0;0;1841285;990;968;123;477;388;829;822;1023;-1251;-472;10731;153;-108;-1164;
