56;1324;0;993;594;74;123;33;780;2;90;61;0;0;0;0;2256286;980;954;106;399;391;845;790;1023;7372;11604;14089;-2768;-532;-2276;
56;1324;0;993;594;74;123;33;780;2;90;61;0;0;0;0;2256296;986;941;97;420;387;854;808;1013;10310;3848;5941;-1789;272;-1746;
57;1326;0;987;593;74;123;35;780;2;90;61;0;0;0;0;2256306;976;938;106;417;396;853;790;1023;3595;-1612;9262;-67;1466;-2305;
57;1326;0;987;593;74;123;35;780;2;90;56;0;0;0;0;2256316;981;946;112;424;409;873;791;1023;-6321;2083;14321;2205;398;-1902;
57;1326;0;987;593;74;123;35;780;2;90;56;0;0;0;0;2256326;986;943;91;429;400;880;810;1007;1705;-11110;6506;1609;1816;-1998;
55;1341;0;979;593;74;123;35;780;2;90;58;-40;0;0;0;2256336;1001;948;101;414;378;890;829;1015;-114;-2943;13991;3105;2117;-1772;
55;1341;0;979;593;74;123;35;780;2;90;58;-40;0;0;0;2256346;1001;948;101;410;376;890;841;1015;-7578;4257;13248;3104;889;-675;
57;1348;0;977;592;74;123;33;780;2;90;58;-40;0;0;0;2256356;980;946;114;408;373;873;836;1023;-2628;-2968;11751;1277;425;-2112;
57;1348;0;977;592;74;123;33;781;2;90;57;0;0;0;0;2256366;959;926;112;411;389;873;848;1023;-7384;628;11206;1074;-1469;-924;
57;1348;0;977;592;74;123;33;781;2;90;57;0;0;0;0;2256376;978;911;91;433;390;853;606;1017;-10427;-2764;13016;-212;-715;-1808;
57;1359;0;978;589;74;123;31;782;2;90;57;0;0;0;0;2256386;1001;948;101;434;379;858;604;1014;-1158;-2097;22696;-188;-179;-1763;
57;1359;0;978;589;74;123;31;782;2;90;57;0;0;0;0;2256396;980;938;94;440;388;837;622;1023;-1947;-4803;9427;2183;1811;-1765;
57;1358;0;980;589;74;123;31;782;2;90;57;0;0;0;0;2256406;986;933;97;453;379;854;643;1013;8206;-4295;17420;3543;761;-1757;
57;1358;0;980;589;74;123;31;782;2;90;62;0;0;0;0;2256416;973;926;112;446;377;847;663;1023;12781;2426;7500;1943;-385;-1686;
57;1358;0;980;589;74;123;31;782;2;90;62;0;0;0;0;2256427;982;939;106;441;372;821;706;1023;15023;4957;12039;706;-746;-1161;
55;1375;0;983;589;74;123;31;783;2;90;61;0;0;0;0;2256437;987;949;105;455;363;834;713;1013;7235;-158;5431;-1656;-120;-1528;
55;1375;0;983;589;74;123;31;783;2;90;61;0;0;0;0;2256447;996;946;100;462;365;827;709;1023;5962;-6019;13537;-3078;-790;-1920;
