27;370;0;786;29;74;126;37;708;1;79;0;570;0;0;0;1894874;978;943;123;475;389;829;752;1019;-4370;105;11136;-249;189;-1257;
27;370;0;786;29;74;126;37;708;1;79;0;570;0;0;0;1894884;1000;957;111;477;382;848;754;1007;-783;-641;9290;332;474;-1309;
27;370;0;787;29;74;126;40;708;1;79;0;570;0;0;0;1894895;981;962;119;474;381;858;765;1015;-3284;-1697;11071;-100;203;-1211;
27;370;0;787;29;74;126;40;708;1;79;0;570;0;0;0;1894904;973;927;117;474;379;858;641;1015;-2899;-1803;8193;182;548;-1181;
27;370;0;787;29;74;126;40;708;1;79;0;570;0;0;0;1894914;980;946;128;474;393;847;661;1022;81;-2371;10508;-38;220;-1212;
27;367;0;785;29;74;126;40;708;1;79;0;570;0;0;0;1894924;978;943;123;473;389;831;663;1023;60;395;7596;33;349;-1195;
27;367;0;785;29;74;126;40;708;1;79;0;570;0;0;0;1894934;981;960;119;474;381;856;677;1015;-1035;-760;12687;-350;155;-1184;
27;365;0;781;29;74;126;38;707;1;79;0;570;0;0;0;1894944;993;949;129;481;387;848;696;1005;651;2795;8972;32;286;-1290;
27;365;0;781;29;74;126;38;707;1;79;0;570;0;0;0;1894955;993;949;109;481;386;854;712;1013;-1635;-2801;11665;-87;158;-1175;
27;365;0;781;29;74;126;38;707;1;79;0;570;0;0;0;1894966;980;946;128;474;393;847;709;1022;264;-87;8259;-152;31;-1250;
27;365;0;781;29;74;126;37;707;1;79;0;570;0;0;0;1894975;976;946;126;474;397;847;711;1022;-1073;-767;11756;120;90;-1119;
27;365;0;781;29;74;126;37;707;1;79;0;570;0;0;0;1894985;973;948;101;479;386;858;729;1013;-890;1405;10345;-55;7;-1270;
27;369;0;773;29;74;126;37;708;1;79;0;570;0;0;0;1894995;980;946;128;474;389;858;725;1015;-581;-953;12172;154;225;-1160;
27;369;0;773;29;74;126;37;708;1;79;0;570;0;0;0;1895005;980;954;126;472;388;845;727;1023;-3899;190;10193;-113;196;-1150;
26;370;0;776;29;74;126;36;708;1;79;0;570;0;0;0;1895016;980;954;126;474;397;847;740;1022;-212;-264;9840;376;366;-1272;
26;370;0;776;29;74;126;36;708;1;79;0;570;0;0;0;1895025;986;941;111;477;390;848;754;1023;-1788;-2323;11064;-390;148;-1126;
26;370;0;776;29;74;126;36;708;1;79;0;570;0;0;0;1895035;993;949;101;478;386;858;751;1013;-1040;-684;9043;69;518;-1334;
26;371;0;779;29;74;126;34;708;1;79;0;570;0;0;0;1895045;987;957;123;476;390;848;770;1023;-118;-935;9191;-190;156;-1188;
26;371;0;779;29;74;126;34;708;1;79;0;570;0;0;0;1895055;1002;957;111;477;386;848;754;1017;-776;1610;8293;36;234;-1256;
26;368;0;782;29;74;126;34;708;1;79;0;570;0;0;0;1895066;993;951;133;480;387;850;768;1005;-3299;-1175;12181;-314;172;-1168;
26;368;0;782;29;74;126;34;708;1;79;0;570;0;0;0;1895075;997;962;117;474;381;858;769;1015;-708;1646;7170;-10;134;-1274;
26;368;0;782;29;74;126;34;708;1;79;0;570;0;0;0;1895085;1002;957;121;479;386;848;776;1007;-830;-456;12696;77;179;-1209;
26;369;0;783;29;74;126;36;708;1;79;0;570;0;0;0;1895095;982;968;123;475;389;829;766;1023;-3642;27;10828;-146;131;-1226;
26;369;0;783;29;74;126;36;708;1;79;0;570;0;0;0;1895105;1002;957;111;477;383;848;778;1007;-486;-476;9991;545;282;-1258;
26;374;0;784;29;74;126;36;708;1;79;0;570;0;0;0;1895115;973;950;101;474;383;858;783;1013;-2070;-2157;11065;-252;150;-1156;
26;374;0;784;29;74;126;36;708;1;79;0;570;0;0;0;1895126;981;950;117;474;379;858;781;1015;-972;-259;10125;119;515;-1264;
26;374;0;784;29;74;126;36;708;1;79;0;570;0;0;0;1895136;981;960;128;475;385;858;797;1015;-460;-2021;9228;9;278;-1211;
26;374;0;784;29;74;126;36;708;1;79;0;570;0;0;0;1895147;981;950;116;471;383;858;793;1013;-1370;1002;8508;120;261;-1269;
26;374;0;784;29;74;126;36;708;1;79;0;570;0;0;0;1895156;981;946;117;474;381;858;789;1015;-1392;-609;11394;-426;272;-1210;
25;377;0;786;29;74;126;35;708;1;79;0;570;0;0;0;1895166;981;962;144;474;389;847;797;1022;-1046;610;7244;24;108;-1268;
25;377;0;786;29;74;126;35;708;1;79;0;610;0;0;0;1895176;990;968;123;477;391;831;790;1023;-842;-1092;11652;-34;44;-1107;
25;377;0;786;29;74;126;35;708;1;79;0;610;0;0;0;1895186;1002;969;123;488;394;839;798;1023;-3255;13;10322;-54;95;-1228;
26;376;0;789;29;74;126;35;708;1;79;0;570;0;0;0;1895196;993;957;129;482;387;850;808;1005;-566;-934;10642;365;327;-1342;
26;376;0;789;29;74;126;35;708;1;79;0;570;0;0;0;1895206;993;951;101;480;386;858;809;1013;-476;-1854;10868;-305;34;-1094;
26;374;0;792;29;74;126;36;708;1;79;0;570;0;0;0;1895216;987;957;123;477;390;848;818;1023;155;147;9101;112;339;-1292;
26;374;0;792;29;74;126;36;708;1;79;0;570;0;0;0;1895226;993;951;129;481;386;858;811;1013;-759;-950;9965;-208;180;-1173;
26;374;0;792;29;74;126;36;708;1;79;0;570;0;0;0;1895236;973;948;103;476;383;862;815;1013;-222;-1587;9467;-81;75;-1295;
25;377;0;793;29;74;126;37;708;1;79;0;570;0;0;0;1895246;980;954;130;475;397;847;805;1022;-2817;97;12033;-250;339;-1191;
25;377;0;793;29;74;126;37;708;1;79;0;570;0;0;0;1895256;993;949;101;476;386;862;811;1013;-2293;-121;11416;170;-74;-1259;
25;381;0;793;29;74;126;37;708;1;79;0;570;0;0;0;1895266;986;941;111;477;390;848;798;1019;-2291;-867;9651;285;605;-1210;
25;381;0;793;29;74;126;37;708;1;79;0;570;0;0;0;1895276;982;938;130;472;388;841;733;1023;1211;-1123;11117;197;140;-1273;
25;381;0;793;29;74;126;37;708;1;79;0;570;0;0;0;1895286;982;954;138;469;389;829;740;1023;-1290;-232;9131;143;349;-1230;
25;381;0;791;29;74;126;35;708;1;79;0;570;0;0;0;1895296;981;960;117;475;381;858;749;1015;-1915;-19;10941;-288;275;-1191;
25;381;0;791;29;74;126;35;708;1;79;0;570;0;0;0;1895306;982;954;138;469;389;831;756;1023;105;-77;7969;116;-45;-1233;
25;381;0;791;29;74;126;35;708;1;79;0;570;0;0;0;1895317;990;968;127;473;391;831;756;1023;-1771;-1500;11219;-328;370;-1085;
25;381;0;791;29;74;126;35;708;1;79;0;570;0;0;0;1895326;981;962;128;475;385;858;765;1015;-3031;-531;11027;69;119;-1185;
25;381;0;791;29;74;126;35;708;1;79;0;570;0;0;0;1895336;982;968;138;469;389;829;767;1023;-457;-1146;9902;394;462;-1209;
25;386;0;787;29;74;126;33;707;1;79;0;570;0;0;0;1895346;980;960;117;475;381;858;769;1015;-1477;-3534;10284;-207;124;-1220;
25;386;0;787;29;74;126;33;707;1;79;0;570;0;0;0;1895356;976;946;128;474;393;847;773;1022;-335;1522;10160;203;383;-1286;
25;388;0;785;29;74;126;34;707;1;79;0;570;0;0;0;1895366;993;949;129;482;387;854;779;1013;-847;-785;11143;-227;185;-1202;
25;388;0;785;29;74;126;34;707;1;79;0;570;0;0;0;1895376;980;960;128;475;389;856;781;1015;-2440;-483;9930;-27;0;-1221;
25;388;0;785;29;74;126;34;707;1;79;0;570;0;0;0;1895386;993;949;109;480;386;854;783;1013;105;1284;10958;231;471;-1266;
25;391;0;783;29;74;126;34;707;1;79;0;570;0;0;0;1895396;986;953;123;489;396;837;790;1023;-1750;-1285;10350;-80;-14;-1182;
25;391;0;783;29;74;126;34;707;1;79;0;570;0;0;0;1895407;981;962;128;475;381;858;789;1015;-2474;-587;9703;54;647;-1297;
25;390;0;783;29;74;126;33;707;1;79;0;570;0;0;0;1895416;993;944;101;478;386;862;681;1013;-334;-1001;9978;74;148;-1142;
25;390;0;783;29;74;126;33;707;1;79;0;570;0;0;0;1895426;987;957;123;477;390;848;706;1023;560;-658;10296;-142;26;-1245;
25;390;0;783;29;74;126;33;707;1;79;0;570;0;0;0;1895436;1000;957;111;479;386;848;712;1007;-1602;-730;11417;-448;320;-1233;
25;392;0;783;29;74;126;33;708;1;79;0;610;0;0;0;1895446;981;950;103;471;383;858;713;1013;-1088;-863;11420;152;-186;-1192;
25;392;0;783;29;74;126;33;708;1;79;0;610;0;0;0;1895456;965;946;117;475;381;858;717;1015;-2723;-1264;10922;101;641;-1217;
25;393;0;782;29;74;126;33;708;1;79;0;610;0;0;0;1895467;1001;949;129;480;386;848;728;1005;-602;-1006;10954;219;81;-1272;
25;393;0;782;29;74;126;33;708;1;79;0;570;0;0;0;1895478;982;955;127;472;389;829;724;1023;-477;512;10288;56;323;-1258;
25;393;0;782;29;74;126;33;708;1;79;0;570;0;0;0;1895487;993;949;101;480;386;858;744;1013;-688;-1301;11052;-207;153;-1122;
25;393;0;782;29;74;126;33;708;1;79;0;610;0;0;0;1895497;990;968;127;471;389;829;735;1023;-1062;1335;8376;198;106;-1307;
25;393;0;782;29;74;126;33;708;1;79;0;610;0;0;0;1895507;990;969;123;481;391;837;742;1023;-1805;-682;10398;-245;279;-1138;
